"GEOID","NAME","variable","value"
"36091","Saratoga County, New York","P002001",200635
"36093","Schenectady County, New York","P002001",146555
"36095","Schoharie County, New York","P002001",31582
"36097","Schuyler County, New York","P002001",19224
"36099","Seneca County, New York","P002001",33342
"36101","Steuben County, New York","P002001",98726
"36103","Suffolk County, New York","P002001",1419369
"36105","Sullivan County, New York","P002001",73966
"36107","Tioga County, New York","P002001",51784
"36109","Tompkins County, New York","P002001",96501
"36111","Ulster County, New York","P002001",177749
"36113","Warren County, New York","P002001",63303
"36115","Washington County, New York","P002001",61042
"36117","Wayne County, New York","P002001",93765
"36119","Westchester County, New York","P002001",923459
"36121","Wyoming County, New York","P002001",43424
"36123","Yates County, New York","P002001",24621
"37001","Alamance County, North Carolina","P002001",130800
"37003","Alexander County, North Carolina","P002001",33603
"37005","Alleghany County, North Carolina","P002001",10677
"37007","Anson County, North Carolina","P002001",25275
"37009","Ashe County, North Carolina","P002001",24384
"37011","Avery County, North Carolina","P002001",17167
"37013","Beaufort County, North Carolina","P002001",44958
"37015","Bertie County, North Carolina","P002001",19773
"37017","Bladen County, North Carolina","P002001",32278
"37019","Brunswick County, North Carolina","P002001",73143
"37021","Buncombe County, North Carolina","P002001",206330
"37023","Burke County, North Carolina","P002001",89148
"37025","Cabarrus County, North Carolina","P002001",131063
"37027","Caldwell County, North Carolina","P002001",77415
"37029","Camden County, North Carolina","P002001",6885
"37031","Carteret County, North Carolina","P002001",59383
"37033","Caswell County, North Carolina","P002001",23501
"37035","Catawba County, North Carolina","P002001",141685
"37037","Chatham County, North Carolina","P002001",49329
"37039","Cherokee County, North Carolina","P002001",24298
"37041","Chowan County, North Carolina","P002001",14526
"37043","Clay County, North Carolina","P002001",8775
"37045","Cleveland County, North Carolina","P002001",96287
"37047","Columbus County, North Carolina","P002001",54749
"37049","Craven County, North Carolina","P002001",91436
"37051","Cumberland County, North Carolina","P002001",302963
"37053","Currituck County, North Carolina","P002001",18190
"37055","Dare County, North Carolina","P002001",29967
"37057","Davidson County, North Carolina","P002001",147246
"37059","Davie County, North Carolina","P002001",34835
"37061","Duplin County, North Carolina","P002001",49063
"37063","Durham County, North Carolina","P002001",223314
"37065","Edgecombe County, North Carolina","P002001",55606
"37067","Forsyth County, North Carolina","P002001",306067
"37069","Franklin County, North Carolina","P002001",47260
"37071","Gaston County, North Carolina","P002001",190365
"37073","Gates County, North Carolina","P002001",10516
"37075","Graham County, North Carolina","P002001",7993
"37077","Granville County, North Carolina","P002001",48498
"37079","Greene County, North Carolina","P002001",18974
"37081","Guilford County, North Carolina","P002001",421048
"37083","Halifax County, North Carolina","P002001",57370
"37085","Harnett County, North Carolina","P002001",91025
"37087","Haywood County, North Carolina","P002001",54033
"37089","Henderson County, North Carolina","P002001",89173
"37091","Hertford County, North Carolina","P002001",22601
"37093","Hoke County, North Carolina","P002001",33646
"37095","Hyde County, North Carolina","P002001",5826
"37097","Iredell County, North Carolina","P002001",122660
"37099","Jackson County, North Carolina","P002001",33121
"37101","Johnston County, North Carolina","P002001",121965
"37103","Jones County, North Carolina","P002001",10381
"37105","Lee County, North Carolina","P002001",49040
"37107","Lenoir County, North Carolina","P002001",59648
"37109","Lincoln County, North Carolina","P002001",63780
"37111","McDowell County, North Carolina","P002001",42151
"37113","Macon County, North Carolina","P002001",29811
"37115","Madison County, North Carolina","P002001",19635
"37117","Martin County, North Carolina","P002001",25593
"37119","Mecklenburg County, North Carolina","P002001",695454
"37121","Mitchell County, North Carolina","P002001",15687
"37123","Montgomery County, North Carolina","P002001",26822
"37125","Moore County, North Carolina","P002001",74769
"37127","Nash County, North Carolina","P002001",87420
"37129","New Hanover County, North Carolina","P002001",160307
"37131","Northampton County, North Carolina","P002001",22086
"37133","Onslow County, North Carolina","P002001",150355
"37135","Orange County, North Carolina","P002001",118227
"37137","Pamlico County, North Carolina","P002001",12934
"37139","Pasquotank County, North Carolina","P002001",34897
"37141","Pender County, North Carolina","P002001",41082
"37143","Perquimans County, North Carolina","P002001",11368
"37145","Person County, North Carolina","P002001",35623
"37147","Pitt County, North Carolina","P002001",133798
"37149","Polk County, North Carolina","P002001",18324
"37151","Randolph County, North Carolina","P002001",130454
"37153","Richmond County, North Carolina","P002001",46564
"37155","Robeson County, North Carolina","P002001",123339
"37157","Rockingham County, North Carolina","P002001",91928
"37159","Rowan County, North Carolina","P002001",130340
"37161","Rutherford County, North Carolina","P002001",62899
"37163","Sampson County, North Carolina","P002001",60161
"37165","Scotland County, North Carolina","P002001",35998
"37167","Stanly County, North Carolina","P002001",58100
"37169","Stokes County, North Carolina","P002001",44711
"37171","Surry County, North Carolina","P002001",71219
"37173","Swain County, North Carolina","P002001",12968
"37175","Transylvania County, North Carolina","P002001",29334
"37177","Tyrrell County, North Carolina","P002001",4149
"37179","Union County, North Carolina","P002001",123677
"37181","Vance County, North Carolina","P002001",42954
"37183","Wake County, North Carolina","P002001",627846
"37185","Warren County, North Carolina","P002001",19972
"37187","Washington County, North Carolina","P002001",13723
"37189","Watauga County, North Carolina","P002001",42695
"37191","Wayne County, North Carolina","P002001",113329
"37193","Wilkes County, North Carolina","P002001",65632
"37195","Wilson County, North Carolina","P002001",73814
"37197","Yadkin County, North Carolina","P002001",36348
"37199","Yancey County, North Carolina","P002001",17774
"38001","Adams County, North Dakota","P002001",2593
"38003","Barnes County, North Dakota","P002001",11775
"38005","Benson County, North Dakota","P002001",6964
"38007","Billings County, North Dakota","P002001",888
"38009","Bottineau County, North Dakota","P002001",7149
"38011","Bowman County, North Dakota","P002001",3242
"38013","Burke County, North Dakota","P002001",2242
"38015","Burleigh County, North Dakota","P002001",69416
"38017","Cass County, North Dakota","P002001",123138
"38019","Cavalier County, North Dakota","P002001",4831
"38021","Dickey County, North Dakota","P002001",5757
"38023","Divide County, North Dakota","P002001",2283
"38025","Dunn County, North Dakota","P002001",3600
"38027","Eddy County, North Dakota","P002001",2757
"38029","Emmons County, North Dakota","P002001",4331
"38031","Foster County, North Dakota","P002001",3759
"38033","Golden Valley County, North Dakota","P002001",1924
"38035","Grand Forks County, North Dakota","P002001",66109
"38037","Grant County, North Dakota","P002001",2841
"38039","Griggs County, North Dakota","P002001",2754
"38041","Hettinger County, North Dakota","P002001",2715
"38043","Kidder County, North Dakota","P002001",2753
"38045","LaMoure County, North Dakota","P002001",4701
"38047","Logan County, North Dakota","P002001",2308
"38049","McHenry County, North Dakota","P002001",5987
"38051","McIntosh County, North Dakota","P002001",3390
"38053","McKenzie County, North Dakota","P002001",5737
"38055","McLean County, North Dakota","P002001",9311
"38057","Mercer County, North Dakota","P002001",8644
"38059","Morton County, North Dakota","P002001",25303
"38061","Mountrail County, North Dakota","P002001",6631
"38063","Nelson County, North Dakota","P002001",3715
"38065","Oliver County, North Dakota","P002001",2065
"38067","Pembina County, North Dakota","P002001",8585
"38069","Pierce County, North Dakota","P002001",4675
"38071","Ramsey County, North Dakota","P002001",12066
"38073","Ransom County, North Dakota","P002001",5890
"38075","Renville County, North Dakota","P002001",2610
"38077","Richland County, North Dakota","P002001",17998
"38079","Rolette County, North Dakota","P002001",13674
"38081","Sargent County, North Dakota","P002001",4366
"38083","Sheridan County, North Dakota","P002001",1710
"38085","Sioux County, North Dakota","P002001",4044
"38087","Slope County, North Dakota","P002001",767
"38089","Stark County, North Dakota","P002001",22636
"38091","Steele County, North Dakota","P002001",2258
"38093","Stutsman County, North Dakota","P002001",21908
"38095","Towner County, North Dakota","P002001",2876
"38097","Traill County, North Dakota","P002001",8477
"38099","Walsh County, North Dakota","P002001",12389
"38101","Ward County, North Dakota","P002001",58795
"38103","Wells County, North Dakota","P002001",5102
"38105","Williams County, North Dakota","P002001",19761
"39001","Adams County, Ohio","P002001",27330
"39003","Allen County, Ohio","P002001",108473
"39005","Ashland County, Ohio","P002001",52523
"39007","Ashtabula County, Ohio","P002001",102728
"39009","Athens County, Ohio","P002001",62223
"39011","Auglaize County, Ohio","P002001",46611
"39013","Belmont County, Ohio","P002001",70226
"39015","Brown County, Ohio","P002001",42285
"39017","Butler County, Ohio","P002001",332807
"39019","Carroll County, Ohio","P002001",28836
"39021","Champaign County, Ohio","P002001",38890
"39023","Clark County, Ohio","P002001",144742
"39025","Clermont County, Ohio","P002001",177977
"39027","Clinton County, Ohio","P002001",40543
"39029","Columbiana County, Ohio","P002001",112075
"39031","Coshocton County, Ohio","P002001",36655
"39033","Crawford County, Ohio","P002001",46966
"39035","Cuyahoga County, Ohio","P002001",1393978
"39037","Darke County, Ohio","P002001",53309
"39039","Defiance County, Ohio","P002001",39500
"39041","Delaware County, Ohio","P002001",109989
"39043","Erie County, Ohio","P002001",79551
"39045","Fairfield County, Ohio","P002001",122759
"39047","Fayette County, Ohio","P002001",28433
"39049","Franklin County, Ohio","P002001",1068978
"39051","Fulton County, Ohio","P002001",42084
"39053","Gallia County, Ohio","P002001",31069
"39055","Geauga County, Ohio","P002001",90895
"39057","Greene County, Ohio","P002001",147886
"39059","Guernsey County, Ohio","P002001",40792
"39061","Hamilton County, Ohio","P002001",845303
"39063","Hancock County, Ohio","P002001",71295
"39065","Hardin County, Ohio","P002001",31945
"39067","Harrison County, Ohio","P002001",15856
"39069","Henry County, Ohio","P002001",29210
"39071","Highland County, Ohio","P002001",40875
"39073","Hocking County, Ohio","P002001",28241
"39075","Holmes County, Ohio","P002001",38943
"39077","Huron County, Ohio","P002001",59487
"39079","Jackson County, Ohio","P002001",32641
"39081","Jefferson County, Ohio","P002001",73894
"39083","Knox County, Ohio","P002001",54500
"39085","Lake County, Ohio","P002001",227511
"39087","Lawrence County, Ohio","P002001",62319
"39089","Licking County, Ohio","P002001",145491
"39091","Logan County, Ohio","P002001",46005
"39093","Lorain County, Ohio","P002001",284664
"39095","Lucas County, Ohio","P002001",455054
"39097","Madison County, Ohio","P002001",40213
"39099","Mahoning County, Ohio","P002001",257555
"39101","Marion County, Ohio","P002001",66217
"39103","Medina County, Ohio","P002001",151095
"39105","Meigs County, Ohio","P002001",23072
"39107","Mercer County, Ohio","P002001",40924
"39109","Miami County, Ohio","P002001",98868
"39111","Monroe County, Ohio","P002001",15180
"39113","Montgomery County, Ohio","P002001",559062
"39115","Morgan County, Ohio","P002001",14897
"39117","Morrow County, Ohio","P002001",31628
"39119","Muskingum County, Ohio","P002001",84585
"39121","Noble County, Ohio","P002001",14058
"39123","Ottawa County, Ohio","P002001",40985
"39125","Paulding County, Ohio","P002001",20293
"39127","Perry County, Ohio","P002001",34078
"39129","Pickaway County, Ohio","P002001",52727
"39131","Pike County, Ohio","P002001",27695
"39133","Portage County, Ohio","P002001",152061
"39135","Preble County, Ohio","P002001",42337
"39137","Putnam County, Ohio","P002001",34726
"39139","Richland County, Ohio","P002001",128852
"39141","Ross County, Ohio","P002001",73345
"39143","Sandusky County, Ohio","P002001",61792
"39145","Scioto County, Ohio","P002001",79195
"39147","Seneca County, Ohio","P002001",58683
"39149","Shelby County, Ohio","P002001",47910
"39151","Stark County, Ohio","P002001",378098
"39153","Summit County, Ohio","P002001",542899
"39155","Trumbull County, Ohio","P002001",225116
"39157","Tuscarawas County, Ohio","P002001",90914
"39159","Union County, Ohio","P002001",40909
"39161","Van Wert County, Ohio","P002001",29659
"39163","Vinton County, Ohio","P002001",12806
"39165","Warren County, Ohio","P002001",158383
"39167","Washington County, Ohio","P002001",63251
"39169","Wayne County, Ohio","P002001",111564
"39171","Williams County, Ohio","P002001",39188
"39173","Wood County, Ohio","P002001",121065
"39175","Wyandot County, Ohio","P002001",22908
"40001","Adair County, Oklahoma","P002001",21038
"40003","Alfalfa County, Oklahoma","P002001",6105
"40005","Atoka County, Oklahoma","P002001",13879
"40007","Beaver County, Oklahoma","P002001",5857
"40009","Beckham County, Oklahoma","P002001",19799
"40011","Blaine County, Oklahoma","P002001",11976
"40013","Bryan County, Oklahoma","P002001",36534
"40015","Caddo County, Oklahoma","P002001",30150
"40017","Canadian County, Oklahoma","P002001",87697
"40019","Carter County, Oklahoma","P002001",45621
"40021","Cherokee County, Oklahoma","P002001",42521
"40023","Choctaw County, Oklahoma","P002001",15342
"40025","Cimarron County, Oklahoma","P002001",3148
"40027","Cleveland County, Oklahoma","P002001",208016
"40029","Coal County, Oklahoma","P002001",6031
"40031","Comanche County, Oklahoma","P002001",114996
"40033","Cotton County, Oklahoma","P002001",6614
"40035","Craig County, Oklahoma","P002001",14950
"40037","Creek County, Oklahoma","P002001",67367
"40039","Custer County, Oklahoma","P002001",26142
"40041","Delaware County, Oklahoma","P002001",37077
"40043","Dewey County, Oklahoma","P002001",4743
"40045","Ellis County, Oklahoma","P002001",4075
"40047","Garfield County, Oklahoma","P002001",57813
"40049","Garvin County, Oklahoma","P002001",27210
"40051","Grady County, Oklahoma","P002001",45516
"40053","Grant County, Oklahoma","P002001",5144
"40055","Greer County, Oklahoma","P002001",6061
"40057","Harmon County, Oklahoma","P002001",3283
"40059","Harper County, Oklahoma","P002001",3562
"40061","Haskell County, Oklahoma","P002001",11792
"40063","Hughes County, Oklahoma","P002001",14154
"40065","Jackson County, Oklahoma","P002001",28439
"40067","Jefferson County, Oklahoma","P002001",6818
"40069","Johnston County, Oklahoma","P002001",10513
"40071","Kay County, Oklahoma","P002001",48080
"40073","Kingfisher County, Oklahoma","P002001",13926
"40075","Kiowa County, Oklahoma","P002001",10227
"40077","Latimer County, Oklahoma","P002001",10692
"40079","Le Flore County, Oklahoma","P002001",48109
"40081","Lincoln County, Oklahoma","P002001",32080
"40083","Logan County, Oklahoma","P002001",33924
"40085","Love County, Oklahoma","P002001",8831
"40087","McClain County, Oklahoma","P002001",27740
"40089","McCurtain County, Oklahoma","P002001",34402
"40091","McIntosh County, Oklahoma","P002001",19456
"40093","Major County, Oklahoma","P002001",7545
"40095","Marshall County, Oklahoma","P002001",13184
"40097","Mayes County, Oklahoma","P002001",38369
"40099","Murray County, Oklahoma","P002001",12623
"40101","Muskogee County, Oklahoma","P002001",69451
"40103","Noble County, Oklahoma","P002001",11411
"40105","Nowata County, Oklahoma","P002001",10569
"40107","Okfuskee County, Oklahoma","P002001",11814
"40109","Oklahoma County, Oklahoma","P002001",660448
"40111","Okmulgee County, Oklahoma","P002001",39685
"40113","Osage County, Oklahoma","P002001",44437
"40115","Ottawa County, Oklahoma","P002001",33194
"40117","Pawnee County, Oklahoma","P002001",16612
"40119","Payne County, Oklahoma","P002001",68190
"40121","Pittsburg County, Oklahoma","P002001",43953
"40123","Pontotoc County, Oklahoma","P002001",35143
"40125","Pottawatomie County, Oklahoma","P002001",65521
"40127","Pushmataha County, Oklahoma","P002001",11667
"40129","Roger Mills County, Oklahoma","P002001",3436
"40131","Rogers County, Oklahoma","P002001",70641
"40133","Seminole County, Oklahoma","P002001",24894
"40135","Sequoyah County, Oklahoma","P002001",38972
"40137","Stephens County, Oklahoma","P002001",43182
"40139","Texas County, Oklahoma","P002001",20107
"40141","Tillman County, Oklahoma","P002001",9287
"40143","Tulsa County, Oklahoma","P002001",563299
"40145","Wagoner County, Oklahoma","P002001",57491
"40147","Washington County, Oklahoma","P002001",48996
"40149","Washita County, Oklahoma","P002001",11508
"40151","Woods County, Oklahoma","P002001",9089
"40153","Woodward County, Oklahoma","P002001",18486
"41001","Baker County, Oregon","P002001",16741
"41003","Benton County, Oregon","P002001",78153
"41005","Clackamas County, Oregon","P002001",338391
"41007","Clatsop County, Oregon","P002001",35630
"41009","Columbia County, Oregon","P002001",43560
"41011","Coos County, Oregon","P002001",62779
"41013","Crook County, Oregon","P002001",19182
"41015","Curry County, Oregon","P002001",21137
"41017","Deschutes County, Oregon","P002001",115367
"41019","Douglas County, Oregon","P002001",100399
"41021","Gilliam County, Oregon","P002001",1915
"41023","Grant County, Oregon","P002001",7935
"41025","Harney County, Oregon","P002001",7609
"41027","Hood River County, Oregon","P002001",20411
"41029","Jackson County, Oregon","P002001",181269
"41031","Jefferson County, Oregon","P002001",19009
"41033","Josephine County, Oregon","P002001",75726
"41035","Klamath County, Oregon","P002001",63775
"41037","Lake County, Oregon","P002001",7422
"41039","Lane County, Oregon","P002001",322959
"41041","Lincoln County, Oregon","P002001",44479
"41043","Linn County, Oregon","P002001",103069
"41045","Malheur County, Oregon","P002001",31615
"41047","Marion County, Oregon","P002001",284834
"41049","Morrow County, Oregon","P002001",10995
"41051","Multnomah County, Oregon","P002001",660486
"41053","Polk County, Oregon","P002001",62380
"41055","Sherman County, Oregon","P002001",1934
"41057","Tillamook County, Oregon","P002001",24262
"41059","Umatilla County, Oregon","P002001",70548
"41061","Union County, Oregon","P002001",24530
"41063","Wallowa County, Oregon","P002001",7226
"41065","Wasco County, Oregon","P002001",23791
"41067","Washington County, Oregon","P002001",445342
"41069","Wheeler County, Oregon","P002001",1547
"41071","Yamhill County, Oregon","P002001",84992
"42001","Adams County, Pennsylvania","P002001",91292
"42003","Allegheny County, Pennsylvania","P002001",1281666
"42005","Armstrong County, Pennsylvania","P002001",72392
"42007","Beaver County, Pennsylvania","P002001",181412
"42009","Bedford County, Pennsylvania","P002001",49984
"42011","Berks County, Pennsylvania","P002001",373638
"42013","Blair County, Pennsylvania","P002001",129144
"42015","Bradford County, Pennsylvania","P002001",62761
"42017","Bucks County, Pennsylvania","P002001",597635
"42019","Butler County, Pennsylvania","P002001",174083
"42021","Cambria County, Pennsylvania","P002001",152598
"42023","Cameron County, Pennsylvania","P002001",5974
"42025","Carbon County, Pennsylvania","P002001",58802
"42027","Centre County, Pennsylvania","P002001",135758
"42029","Chester County, Pennsylvania","P002001",433501
"42031","Clarion County, Pennsylvania","P002001",41765
"42033","Clearfield County, Pennsylvania","P002001",83382
"42035","Clinton County, Pennsylvania","P002001",37914
"42037","Columbia County, Pennsylvania","P002001",64151
"42039","Crawford County, Pennsylvania","P002001",90366
"42041","Cumberland County, Pennsylvania","P002001",213674
"42043","Dauphin County, Pennsylvania","P002001",251798
"42045","Delaware County, Pennsylvania","P002001",550864
"42047","Elk County, Pennsylvania","P002001",35112
"42049","Erie County, Pennsylvania","P002001",280843
"42051","Fayette County, Pennsylvania","P002001",148644
"42053","Forest County, Pennsylvania","P002001",4946
"42055","Franklin County, Pennsylvania","P002001",129313
"42057","Fulton County, Pennsylvania","P002001",14261
"42059","Greene County, Pennsylvania","P002001",40672
"42061","Huntingdon County, Pennsylvania","P002001",45586
"42063","Indiana County, Pennsylvania","P002001",89605
"42065","Jefferson County, Pennsylvania","P002001",45932
"42067","Juniata County, Pennsylvania","P002001",22821
"42069","Lackawanna County, Pennsylvania","P002001",213295
"42071","Lancaster County, Pennsylvania","P002001",470658
"42073","Lawrence County, Pennsylvania","P002001",94643
"42075","Lebanon County, Pennsylvania","P002001",120327
"42077","Lehigh County, Pennsylvania","P002001",312090
"42079","Luzerne County, Pennsylvania","P002001",319250
"42081","Lycoming County, Pennsylvania","P002001",120044
"42083","McKean County, Pennsylvania","P002001",45936
"42085","Mercer County, Pennsylvania","P002001",120293
"42087","Mifflin County, Pennsylvania","P002001",46486
"42089","Monroe County, Pennsylvania","P002001",138687
"42091","Montgomery County, Pennsylvania","P002001",750097
"42093","Montour County, Pennsylvania","P002001",18236
"42095","Northampton County, Pennsylvania","P002001",267066
"42097","Northumberland County, Pennsylvania","P002001",94556
"42099","Perry County, Pennsylvania","P002001",43602
"42101","Philadelphia County, Pennsylvania","P002001",1517550
"42103","Pike County, Pennsylvania","P002001",46302
"42105","Potter County, Pennsylvania","P002001",18080
"42107","Schuylkill County, Pennsylvania","P002001",150336
"42109","Snyder County, Pennsylvania","P002001",37546
"42111","Somerset County, Pennsylvania","P002001",80023
"42113","Sullivan County, Pennsylvania","P002001",6556
"42115","Susquehanna County, Pennsylvania","P002001",42238
"42117","Tioga County, Pennsylvania","P002001",41373
"42119","Union County, Pennsylvania","P002001",41624
"42121","Venango County, Pennsylvania","P002001",57565
"42123","Warren County, Pennsylvania","P002001",43863
"42125","Washington County, Pennsylvania","P002001",202897
"42127","Wayne County, Pennsylvania","P002001",47722
"42129","Westmoreland County, Pennsylvania","P002001",369993
"42131","Wyoming County, Pennsylvania","P002001",28080
"42133","York County, Pennsylvania","P002001",381751
"44001","Bristol County, Rhode Island","P002001",50648
"44003","Kent County, Rhode Island","P002001",167090
"44005","Newport County, Rhode Island","P002001",85433
"44007","Providence County, Rhode Island","P002001",621602
"44009","Washington County, Rhode Island","P002001",123546
"45001","Abbeville County, South Carolina","P002001",26167
"45003","Aiken County, South Carolina","P002001",142552
"45005","Allendale County, South Carolina","P002001",11211
"45007","Anderson County, South Carolina","P002001",165740
"45009","Bamberg County, South Carolina","P002001",16658
"45011","Barnwell County, South Carolina","P002001",23478
"45013","Beaufort County, South Carolina","P002001",120937
"45015","Berkeley County, South Carolina","P002001",142651
"45017","Calhoun County, South Carolina","P002001",15185
"45019","Charleston County, South Carolina","P002001",309969
"45021","Cherokee County, South Carolina","P002001",52537
"45023","Chester County, South Carolina","P002001",34068
"45025","Chesterfield County, South Carolina","P002001",42768
"45027","Clarendon County, South Carolina","P002001",32502
"45029","Colleton County, South Carolina","P002001",38264
"45031","Darlington County, South Carolina","P002001",67394
"45033","Dillon County, South Carolina","P002001",30722
"45035","Dorchester County, South Carolina","P002001",96413
"45037","Edgefield County, South Carolina","P002001",24595
"45039","Fairfield County, South Carolina","P002001",23454
"45041","Florence County, South Carolina","P002001",125761
"45043","Georgetown County, South Carolina","P002001",55797
"45045","Greenville County, South Carolina","P002001",379616
"45047","Greenwood County, South Carolina","P002001",66271
"45049","Hampton County, South Carolina","P002001",21386
"45051","Horry County, South Carolina","P002001",196629
"45053","Jasper County, South Carolina","P002001",20678
"45055","Kershaw County, South Carolina","P002001",52647
"45057","Lancaster County, South Carolina","P002001",61351
"45059","Laurens County, South Carolina","P002001",69567
"45061","Lee County, South Carolina","P002001",20119
"45063","Lexington County, South Carolina","P002001",216014
"45065","McCormick County, South Carolina","P002001",9958
"45067","Marion County, South Carolina","P002001",35466
"45069","Marlboro County, South Carolina","P002001",28818
"45071","Newberry County, South Carolina","P002001",36108
"45073","Oconee County, South Carolina","P002001",66215
"45075","Orangeburg County, South Carolina","P002001",91582
"45077","Pickens County, South Carolina","P002001",110757
"45079","Richland County, South Carolina","P002001",320677
"45081","Saluda County, South Carolina","P002001",19181
"45083","Spartanburg County, South Carolina","P002001",253791
"45085","Sumter County, South Carolina","P002001",104646
"45087","Union County, South Carolina","P002001",29881
"45089","Williamsburg County, South Carolina","P002001",37217
"45091","York County, South Carolina","P002001",164614
"46003","Aurora County, South Dakota","P002001",3058
"46005","Beadle County, South Dakota","P002001",17023
"46007","Bennett County, South Dakota","P002001",3574
"46009","Bon Homme County, South Dakota","P002001",7260
"46011","Brookings County, South Dakota","P002001",28220
"46013","Brown County, South Dakota","P002001",35460
"46015","Brule County, South Dakota","P002001",5364
"46017","Buffalo County, South Dakota","P002001",2032
"46019","Butte County, South Dakota","P002001",9094
"46021","Campbell County, South Dakota","P002001",1782
"46023","Charles Mix County, South Dakota","P002001",9350
"46025","Clark County, South Dakota","P002001",4143
"46027","Clay County, South Dakota","P002001",13537
"46029","Codington County, South Dakota","P002001",25897
"46031","Corson County, South Dakota","P002001",4181
"46033","Custer County, South Dakota","P002001",7275
"46035","Davison County, South Dakota","P002001",18741
"46037","Day County, South Dakota","P002001",6267
"46039","Deuel County, South Dakota","P002001",4498
"46041","Dewey County, South Dakota","P002001",5972
"46043","Douglas County, South Dakota","P002001",3458
"46045","Edmunds County, South Dakota","P002001",4367
"46047","Fall River County, South Dakota","P002001",7453
"46049","Faulk County, South Dakota","P002001",2640
"46051","Grant County, South Dakota","P002001",7847
"46053","Gregory County, South Dakota","P002001",4792
"46055","Haakon County, South Dakota","P002001",2196
"46057","Hamlin County, South Dakota","P002001",5540
"46059","Hand County, South Dakota","P002001",3741
"46061","Hanson County, South Dakota","P002001",3139
"46063","Harding County, South Dakota","P002001",1353
"46065","Hughes County, South Dakota","P002001",16481
"46067","Hutchinson County, South Dakota","P002001",8075
"46069","Hyde County, South Dakota","P002001",1671
"46071","Jackson County, South Dakota","P002001",2930
"46073","Jerauld County, South Dakota","P002001",2295
"46075","Jones County, South Dakota","P002001",1193
"46077","Kingsbury County, South Dakota","P002001",5815
"46079","Lake County, South Dakota","P002001",11276
"46081","Lawrence County, South Dakota","P002001",21802
"46083","Lincoln County, South Dakota","P002001",24131
"46085","Lyman County, South Dakota","P002001",3895
"46087","McCook County, South Dakota","P002001",5832
"46089","McPherson County, South Dakota","P002001",2904
"46091","Marshall County, South Dakota","P002001",4576
"46093","Meade County, South Dakota","P002001",24253
"46095","Mellette County, South Dakota","P002001",2083
"46097","Miner County, South Dakota","P002001",2884
"46099","Minnehaha County, South Dakota","P002001",148281
"46101","Moody County, South Dakota","P002001",6595
"46103","Pennington County, South Dakota","P002001",88565
"46105","Perkins County, South Dakota","P002001",3363
"46107","Potter County, South Dakota","P002001",2693
"46109","Roberts County, South Dakota","P002001",10016
"46111","Sanborn County, South Dakota","P002001",2675
"46113","Shannon County, South Dakota","P002001",12466
"46115","Spink County, South Dakota","P002001",7454
"46117","Stanley County, South Dakota","P002001",2772
"46119","Sully County, South Dakota","P002001",1556
"46121","Todd County, South Dakota","P002001",9050
"46123","Tripp County, South Dakota","P002001",6430
"46125","Turner County, South Dakota","P002001",8849
"46127","Union County, South Dakota","P002001",12584
"46129","Walworth County, South Dakota","P002001",5974
"46135","Yankton County, South Dakota","P002001",21652
"46137","Ziebach County, South Dakota","P002001",2519
"47001","Anderson County, Tennessee","P002001",71330
"47003","Bedford County, Tennessee","P002001",37586
"47005","Benton County, Tennessee","P002001",16537
"47007","Bledsoe County, Tennessee","P002001",12367
"47009","Blount County, Tennessee","P002001",105823
"47011","Bradley County, Tennessee","P002001",87965
"47013","Campbell County, Tennessee","P002001",39854
"47015","Cannon County, Tennessee","P002001",12826
"47017","Carroll County, Tennessee","P002001",29475
"47019","Carter County, Tennessee","P002001",56742
"47021","Cheatham County, Tennessee","P002001",35912
"47023","Chester County, Tennessee","P002001",15540
"47025","Claiborne County, Tennessee","P002001",29862
"47027","Clay County, Tennessee","P002001",7976
"47029","Cocke County, Tennessee","P002001",33565
"47031","Coffee County, Tennessee","P002001",48014
"47033","Crockett County, Tennessee","P002001",14532
"47035","Cumberland County, Tennessee","P002001",46802
"47037","Davidson County, Tennessee","P002001",569891
"47039","Decatur County, Tennessee","P002001",11731
"47041","DeKalb County, Tennessee","P002001",17423
"47043","Dickson County, Tennessee","P002001",43156
"47045","Dyer County, Tennessee","P002001",37279
"47047","Fayette County, Tennessee","P002001",28806
"47049","Fentress County, Tennessee","P002001",16625
"47051","Franklin County, Tennessee","P002001",39270
"47053","Gibson County, Tennessee","P002001",48152
"47055","Giles County, Tennessee","P002001",29447
"47057","Grainger County, Tennessee","P002001",20659
"47059","Greene County, Tennessee","P002001",62909
"47061","Grundy County, Tennessee","P002001",14332
"47063","Hamblen County, Tennessee","P002001",58128
"47065","Hamilton County, Tennessee","P002001",307896
"47067","Hancock County, Tennessee","P002001",6786
"47069","Hardeman County, Tennessee","P002001",28105
"47071","Hardin County, Tennessee","P002001",25578
"47073","Hawkins County, Tennessee","P002001",53563
"47075","Haywood County, Tennessee","P002001",19797
"47077","Henderson County, Tennessee","P002001",25522
"47079","Henry County, Tennessee","P002001",31115
"47081","Hickman County, Tennessee","P002001",22295
"47083","Houston County, Tennessee","P002001",8088
"47085","Humphreys County, Tennessee","P002001",17929
"47087","Jackson County, Tennessee","P002001",10984
"47089","Jefferson County, Tennessee","P002001",44294
"47091","Johnson County, Tennessee","P002001",17499
"47093","Knox County, Tennessee","P002001",382032
"47095","Lake County, Tennessee","P002001",7954
"47097","Lauderdale County, Tennessee","P002001",27101
"47099","Lawrence County, Tennessee","P002001",39926
